"DateTime","Players","Players Trend","Twitch Viewers"
"2020-08-01 11:40:00",13433,14486.4821399075,118
"2020-08-01 11:50:00",13614,14497.88460109019,199
"2020-08-01 12:00:00",13763,14509.401387512393,203
"2020-08-01 12:10:00",14033,14520.880492236542,184
"2020-08-01 12:20:00",14250,14532.246145798927,191
"2020-08-01 12:30:00",14403,14543.588990749922,191
"2020-08-01 12:40:00",14649,14554.823980013221,201
"2020-08-01 12:50:00",14812,14565.82705649158,204
"2020-08-01 13:00:00",15025,14577.595267591678,200
"2020-08-01 13:10:00",15157,14588.991107807513,203
"2020-08-01 13:20:00",15397,14600.719930349082,187
"2020-08-01 13:30:00",15640,14612.950879583752,190
"2020-08-01 13:40:00",15821,14625.257784109683,200
"2020-08-01 13:50:00",16126,14638.090897202954,215
"2020-08-01 14:00:00",16232,14649.895034963112,222
"2020-08-01 14:10:00",16501,14662.302382722168,234
"2020-08-01 14:20:00",16669,14674.023042616456,324
"2020-08-01 14:30:00",16837,14686.3892811915,373
"2020-08-01 14:40:00",16999,14698.471871214624,358
"2020-08-01 14:50:00",17145,14710.70610340271,359
"2020-08-01 15:00:00",17177,14723.043903479796,387
"2020-08-01 15:10:00",17244,14735.242298480345,403
"2020-08-01 15:20:00",17435,14747.821405957493,421
"2020-08-01 15:30:00",17458,14760.534440039644,426
"2020-08-01 15:40:00",17507,14773.186976929856,441
"2020-08-01 15:50:00",17432,14785.315975663474,425
"2020-08-01 16:00:00",17380,14797.881765499398,443
"2020-08-01 16:10:00",17345,14810.392832562495,451
"2020-08-01 16:20:00",17331,14822.808989924019,445
"2020-08-01 16:30:00",17272,14835.326464596412,436
"2020-08-01 16:40:00",17372,14848.322582865327,471
"2020-08-01 16:50:00",17320,14860.843106486074,494
"2020-08-01 17:00:00",17199,14873.045231802667,464
"2020-08-01 17:10:00",17230,14885.856176357232,367
"2020-08-01 17:20:00",17253,14898.621806519108,371
"2020-08-01 17:30:00",17297,14911.440308060788,347
"2020-08-01 17:40:00",17388,14924.29074441141,346
"2020-08-01 17:50:00",17422,14937.39139411959,342
"2020-08-01 18:00:00",17406,14950.265953639468,352
"2020-08-01 18:10:00",17406,14962.74532678119,362
"2020-08-01 18:20:00",17561,14975.239132529456,287
"2020-08-01 18:30:00",17705,14987.886507543222,273
"2020-08-01 18:40:00",17762,15000.446337132475,295
"2020-08-01 18:50:00",17907,15013.386658958267,308
"2020-08-01 19:00:00",17985,15025.970659894287,292
"2020-08-01 19:10:00",17978,15038.47524364057,289
"2020-08-01 19:20:00",18087,15051.240701739898,312
"2020-08-01 19:30:00",18188,15063.69631648497,375
"2020-08-01 19:40:00",18194,15076.215759552917,369
"2020-08-01 19:50:00",18171,15088.366617112653,381
"2020-08-01 20:00:00",18163,15100.107724920166,379
"2020-08-01 20:10:00",18095,15111.506256194254,372
"2020-08-01 20:20:00",18070,15123.275596024669,387
"2020-08-01 20:30:00",18028,15134.648551921598,369
"2020-08-01 20:40:00",18014,15145.545500220243,379
"2020-08-01 20:50:00",17866,15155.831151580227,389
"2020-08-01 21:00:00",17885,15166.514019656428,392
"2020-08-01 21:10:00",17742,15176.560366424404,420
"2020-08-01 21:20:00",17616,15186.153624325518,421
"2020-08-01 21:30:00",17484,15195.13252945711,416
"2020-08-01 21:40:00",17313,15204.178490804978,421
"2020-08-01 21:50:00",17134,15212.132226627024,428
"2020-08-01 22:00:00",16968,15220.299264948795,411
"2020-08-01 22:10:00",16768,15227.99881620967,398
"2020-08-01 22:20:00",16564,15235.552816319787,414
"2020-08-01 22:30:00",16226,15242.421339885477,427
"2020-08-01 22:40:00",16098,15249.12771858826,434
"2020-08-01 22:50:00",15900,15255.411718147781,455
"2020-08-01 23:00:00",15659,15261.668146404581,463
"2020-08-01 23:10:00",15521,15268.113561281796,493
"2020-08-01 23:20:00",15356,15274.68095474067,528
"2020-08-01 23:30:00",15225,15281.196688140073,509
"2020-08-01 23:40:00",15179,15287.702847979299,509
"2020-08-01 23:50:00",15097,15293.96339197225,484
"2020-08-02 00:00:00",14890,15299.653115020372,495
"2020-08-02 00:10:00",14691,15304.882563869622,508
"2020-08-02 00:20:00",14581,15309.652791542781,500
"2020-08-02 00:30:00",14560,15314.453075101861,525
"2020-08-02 00:40:00",14427,15318.26496255919,551
"2020-08-02 00:50:00",14417,15322.39096740447,542
"2020-08-02 01:00:00",14407,15326.4949964211,530
"2020-08-02 01:10:00",14380,15330.468099603568,528
"2020-08-02 01:20:00",14359,15333.903700033035,502
"2020-08-02 01:30:00",14412,15337.333691223434,462
"2020-08-02 01:40:00",14391,15340.167575156922,463
"2020-08-02 01:50:00",14394,15342.660259057375,454
"2020-08-02 02:00:00",14375,15344.947128620195,488
"2020-08-02 02:10:00",14403,15347.254652571304,481
"2020-08-02 02:20:00",14412,15348.79838398855,516
"2020-08-02 02:30:00",14359,15349.791370719086,506
"2020-08-02 02:40:00",14414,15351.130265113976,509
"2020-08-02 02:50:00",14460,15351.860354035898,526
"2020-08-02 03:00:00",14383,15352.18460246669,589
"2020-08-02 03:10:00",14327,15352.474865102962,537
"2020-08-02 03:20:00",14317,15353.094503633962,542
"2020-08-02 03:30:00",14200,15353.366823587712,570
"2020-08-02 03:40:00",14185,15354.113162096688,669
"2020-08-02 03:50:00",14179,15354.665957768972,638
"2020-08-02 04:00:00",14146,15354.953735822048,673
"2020-08-02 04:10:00",13931,15354.208347098338,504
"2020-08-02 04:20:00",13822,15353.372088701686,528
"2020-08-02 04:30:00",13671,15351.951230591347,512
"2020-08-02 04:40:00",13568,15350.529505285765,545
"2020-08-02 04:50:00",13496,15348.851234720849,621
"2020-08-02 05:00:00",13394,15346.833023620751,613
"2020-08-02 05:10:00",13313,15345.056168098232,627
"2020-08-02 05:20:00",13237,15343.041281246562,611
"2020-08-02 05:30:00",13135,15340.806532870834,621
"2020-08-02 05:40:00",13039,15338.328426109463,644
"2020-08-02 05:50:00",12982,15335.990068549723,641
"2020-08-02 06:00:00",12945,15333.445800297328,636
"2020-08-02 06:10:00",12862,15330.932289946046,619
"2020-08-02 06:20:00",12773,15328.176604999455,621
"2020-08-02 06:30:00",12771,15325.20330910693,628
"2020-08-02 06:40:00",12731,15321.685029181814,628
"2020-08-02 06:50:00",12719,15318.420383217712,621
"2020-08-02 07:00:00",12706,15315.065445710828,607
"2020-08-02 07:10:00",12735,15312.062988657643,596
"2020-08-02 07:20:00",12728,15308.756503964323,623
"2020-08-02 07:30:00",12674,15305.014432606546,616
"2020-08-02 07:40:00",12708,15301.316484968618,588
"2020-08-02 07:50:00",12723,15297.55548673054,595
"2020-08-02 08:00:00",12837,15294.105047626916,581
"2020-08-02 08:10:00",12845,15289.710556381458,558
"2020-08-02 08:20:00",12975,15285.836313456672,562
"2020-08-02 08:30:00",13233,15282.926804592007,551
"2020-08-02 08:40:00",13392,15280.26461155159,563
"2020-08-02 08:50:00",13467,15277.568164299086,617
"2020-08-02 09:00:00",13606,15275.613568164299,607
"2020-08-02 09:10:00",13681,15273.712249476932,658
"2020-08-02 09:20:00",13713,15271.673673053632,559
"2020-08-02 09:30:00",13725,15269.980157746946,362
"2020-08-02 09:40:00",13834,15268.958484748377,386
"2020-08-02 09:50:00",13918,15267.921725305585,377
"2020-08-02 10:00:00",13931,15266.833911463496,374
"2020-08-02 10:10:00",13954,15266.000399185114,415
"2020-08-02 10:20:00",14049,15265.47600071578,418
"2020-08-02 10:30:00",14169,15265.016593712147,415
"2020-08-02 10:40:00",14276,15264.448794185664,394
"2020-08-02 10:50:00",14369,15263.483977535518,407
"2020-08-02 11:00:00",14430,15262.388751238852,421
"2020-08-02 11:10:00",14539,15261.302547902216,408
"2020-08-02 11:20:00",14636,15260.094572458984,386
"2020-08-02 11:30:00",14781,15259.035527474953,410
"2020-08-02 11:40:00",14961,15257.935738079512,396
"2020-08-02 11:50:00",15151,15256.939475278057,350
"2020-08-02 12:00:00",15265,15255.952180376615,356
"2020-08-02 12:10:00",15420,15254.75344813347,360
"2020-08-02 12:20:00",15669,15253.926205814345,342
"2020-08-02 12:30:00",15843,15253.053772987565,216
"2020-08-02 12:40:00",16037,15252.022065301182,209
"2020-08-02 12:50:00",16278,15251.572135502702,237
"2020-08-02 13:00:00",16485,15250.97492016298,238
"2020-08-02 13:10:00",16691,15250.794502257464,248
"2020-08-02 13:20:00",16968,15250.691120196017,238
"2020-08-02 13:30:00",17305,15250.892454024892,223
"2020-08-02 13:40:00",17582,15251.346279319463,238
"2020-08-02 13:50:00",17723,15251.109514370668,258
"2020-08-02 14:00:00",17849,15250.994087930849,257
"2020-08-02 14:10:00",17834,15249.733537055394,268
"2020-08-02 14:20:00",18164,15249.574668263409,230
"2020-08-02 14:30:00",18256,15248.677575432223,246
"2020-08-02 14:40:00",18477,15248.199331020813,250
"2020-08-02 14:50:00",18635,15247.63639054069,263
"2020-08-02 15:00:00",18746,15247.671945545644,257
"2020-08-02 15:10:00",18902,15248.334868131262,261
"2020-08-02 15:20:00",19128,15249.006910031936,301
"2020-08-02 15:30:00",19180,15249.714458760049,279
"2020-08-02 15:40:00",19267,15250.726379253389,297
"2020-08-02 15:50:00",19333,15252.527867250305,306
"2020-08-02 16:00:00",19306,15254.63245374959,287
"2020-08-02 16:10:00",19313,15257.199936680985,286
"2020-08-02 16:20:00",19348,15260.094097566347,299
"2020-08-02 16:30:00",19372,15263.242573780424,294
"2020-08-02 16:40:00",19376,15266.203295341926,307
"2020-08-02 16:50:00",19418,15270.125089472527,291
"2020-08-02 17:00:00",19402,15274.823897423197,286
"2020-08-02 17:10:00",19439,15279.957183955512,185
"2020-08-02 17:20:00",19516,15285.407244521532,293
"2020-08-02 17:30:00",19644,15291.396659233564,264
"2020-08-02 17:40:00",19806,15297.823298645522,270
"2020-08-02 17:50:00",19870,15304.459689186211,297
"2020-08-02 18:00:00",19821,15311.199723323421,299
"2020-08-02 18:10:00",19769,15318.086636934258,336
"2020-08-02 18:20:00",19873,15325.07624435635,344
"2020-08-02 18:30:00",19964,15331.753227893405,369
"2020-08-02 18:40:00",20049,15338.434313401609,373
"2020-08-02 18:50:00",20026,15344.485643100981,371
"2020-08-02 19:00:00",20109,15350.861847538821,351
"2020-08-02 19:10:00",20185,15357.663679660833,367
"2020-08-02 19:20:00",20143,15363.502601585731,360
"2020-08-02 19:30:00",20245,15369.715511782846,343
"2020-08-02 19:40:00",20259,15375.826340711375,379
"2020-08-02 19:50:00",20188,15381.603781246562,362
"2020-08-02 20:00:00",20089,15387.216516628128,382
"2020-08-02 20:10:00",20037,15393.117553132919,429
"2020-08-02 20:20:00",19901,15398.364332122017,464
"2020-08-02 20:30:00",19712,15403.295018445111,479
"2020-08-02 20:40:00",19565,15407.898489979081,455
"2020-08-02 20:50:00",19472,15412.768293690126,448
"2020-08-02 21:00:00",19235,15416.448580828104,460
"2020-08-02 21:10:00",18836,15419.177926439821,450
"2020-08-02 21:20:00",18605,15421.78800517564,439
"2020-08-02 21:30:00",18535,15425.002154223104,427
"2020-08-02 21:40:00",18176,15427.1128592666,471
"2020-08-02 21:50:00",18014,15429.516222057042,458
"2020-08-02 22:00:00",17748,15431.428091619864,425
"2020-08-02 22:10:00",17481,15433.160878482544,422
"2020-08-02 22:20:00",17370,15435.437307289945,435
"2020-08-02 22:30:00",16929,15436.901655929962,379
"2020-08-02 22:40:00",16693,15438.581991245457,385
"2020-08-02 22:50:00",16569,15440.666997026758,356
"2020-08-02 23:00:00",16297,15442.605632639576,362
"2020-08-02 23:10:00",16223,15445.23324110781,342
"2020-08-02 23:20:00",16020,15447.727466688691,366
"2020-08-02 23:30:00",15886,15450.503131538379,404
"2020-08-02 23:40:00",15729,15452.828371049443,433
"2020-08-02 23:50:00",15546,15454.718017013545,424
"2020-08-03 00:00:00",15393,15457.135702290498,442
"2020-08-03 00:10:00",15182,15459.684168869066,432
"2020-08-03 00:20:00",15075,15462.540950886467,409
"2020-08-03 00:30:00",14965,15465.101847263519,427
"2020-08-03 00:40:00",14912,15468.228278823917,421
"2020-08-03 00:50:00",14807,15470.843092721065,462
"2020-08-03 01:00:00",14778,15473.441051370992,469
"2020-08-03 01:10:00",14635,15475.606665014866,450
"2020-08-03 01:20:00",14591,15477.690370003304,459
"2020-08-03 01:30:00",14467,15479.06121297214,428
"2020-08-03 01:40:00",14445,15480.576953254047,429
"2020-08-03 01:50:00",14350,15481.319816099547,423
"2020-08-03 02:00:00",14350,15482.437782182578,434
"2020-08-03 02:10:00",14216,15482.743668098225,432
"2020-08-03 02:20:00",14106,15482.453274694415,429
"2020-08-03 02:30:00",13958,15481.657058693974,447
"2020-08-03 02:40:00",13766,15479.838164849682,422
"2020-08-03 02:50:00",13650,15477.299058473734,434
"2020-08-03 03:00:00",13499,15474.39222001982,427
"2020-08-03 03:10:00",13421,15471.365570972357,407
"2020-08-03 03:20:00",13287,15467.330607862568,407
"2020-08-03 03:30:00",13150,15463.125282182578,530
"2020-08-03 03:40:00",12976,15458.031115791215,522
"2020-08-03 03:50:00",12777,15451.941732738685,523
"2020-08-03 04:00:00",12593,15445.134222552584,506
"2020-08-03 04:10:00",12420,15438.576856899022,429
"2020-08-03 04:20:00",12201,15431.358963770512,442
"2020-08-03 04:30:00",12005,15423.885991355579,477
"2020-08-03 04:40:00",11899,15416.515327331796,532
"2020-08-03 04:50:00",11722,15408.623685442135,560
"2020-08-03 05:00:00",11494,15400.131944444449,590
"2020-08-03 05:10:00",11336,15391.413927430904,607
"2020-08-03 05:20:00",11199,15382.25430844621,612
"2020-08-03 05:30:00",11043,15372.803676632533,618
"2020-08-03 05:40:00",10958,15363.313917795402,623
"2020-08-03 05:50:00",10830,15353.390905461956,638
"2020-08-03 06:00:00",10710,15343.044447197448,639
"2020-08-03 06:10:00",10536,15332.042437506887,632
"2020-08-03 06:20:00",10401,15320.777640127742,726
"2020-08-03 06:30:00",10236,15308.565404415818,465
"2020-08-03 06:40:00",10152,15296.333429688362,482
"2020-08-03 06:50:00",10048,15283.6085577029,439
"2020-08-03 07:00:00",9987,15270.779470873256,435
"2020-08-03 07:10:00",9932,15257.522285541243,261
"2020-08-03 07:20:00",9864,15243.96077662152,173
"2020-08-03 07:30:00",9764,15230.163741603348,181
"2020-08-03 07:40:00",9783,15216.330662922586,150
"2020-08-03 07:50:00",9756,15202.2821344015,149
"2020-08-03 08:00:00",9769,15187.712084296885,153
"2020-08-03 08:10:00",9787,15173.154126748155,173
"2020-08-03 08:20:00",9855,15158.159818577247,165
"2020-08-03 08:30:00",9929,15142.013111166169,185
"2020-08-03 08:40:00",9949,15124.999628344893,173
"2020-08-03 08:50:00",10000,15108.043490529675,166
"2020-08-03 09:00:00",10074,15090.637890926108,202
"2020-08-03 09:10:00",10117,15072.965725140399,185
"2020-08-03 09:20:00",10173,15055.435545369452,183
"2020-08-03 09:30:00",10222,15038.159949344785,218
"2020-08-03 09:40:00",10265,15020.492078240284,199
"2020-08-03 09:50:00",10403,15003.144236592887,217
"2020-08-03 10:00:00",10437,14985.711939764344,167
"2020-08-03 10:10:00",10525,14968.444093436843,167
"2020-08-03 10:20:00",10555,14950.821282072458,184
"2020-08-03 10:30:00",10731,14933.564544103074,176
"2020-08-03 10:40:00",10823,14916.092968836032,134
"2020-08-03 10:50:00",10926,14898.511390540689,133
"2020-08-03 11:00:00",10988,14881.026614634953,146
"2020-08-03 11:10:00",11102,14863.638627353816,137
"2020-08-03 11:20:00",11234,14846.42539367911,108
"2020-08-03 11:30:00",11409,14829.339699647615,119
"2020-08-03 11:40:00",11587,14812.287440810484,121
"2020-08-03 11:50:00",11819,14795.35413913666,133
"2020-08-03 12:00:00",12036,14778.843113368572,111
"2020-08-03 12:10:00",12259,14762.580628510077,139
"2020-08-03 12:20:00",12422,14745.76407471644,114
"2020-08-03 12:30:00",12602,14728.881696674374,116
"2020-08-03 12:40:00",12864,14712.424230536286,111
"2020-08-03 12:50:00",13027,14695.442262691333,108
"2020-08-03 13:00:00",13239,14678.492236537826,127
"2020-08-03 13:10:00",13377,14661.111372646184,155
"2020-08-03 13:20:00",13570,14643.29117112653,187
"2020-08-03 13:30:00",13795,14624.892047957273,234
"2020-08-03 13:40:00",14070,14606.389756084132,224
"2020-08-03 13:50:00",14193,14587.578205869397,188
"2020-08-03 14:00:00",14363,14569.06585177844,186
"2020-08-03 14:10:00",14471,14551.260048452816,194
"2020-08-03 14:20:00",14604,14532.383486124878,212
"2020-08-03 14:30:00",14729,14513.70149900892,217
"2020-08-03 14:40:00",14858,14494.44157444114,243
"2020-08-03 14:50:00",15086,14475.699950445984,238
"2020-08-03 15:00:00",15259,14457.010124160333,253
"2020-08-03 15:10:00",15315,14437.630561061556,273
"2020-08-03 15:20:00",15464,14417.764480784052,244
"2020-08-03 15:30:00",15539,14397.99772189186,232
"2020-08-03 15:40:00",15649,14378.257839169693,253
"2020-08-03 15:50:00",15764,14358.74049526484,259
"2020-08-03 16:00:00",15822,14339.622536064311,255
"2020-08-03 16:10:00",15838,14320.478388943946,280
"2020-08-03 16:20:00",15776,14300.753998733617,326
"2020-08-03 16:30:00",15886,14281.628957438606,483
"2020-08-03 16:40:00",16090,14263.524673769409,481
"2020-08-03 16:50:00",16225,14245.833663693425,497
"2020-08-03 17:00:00",16361,14229.055135722938,543
"2020-08-03 17:10:00",16392,14212.159130327054,556
"2020-08-03 17:20:00",16499,14195.409309272105,593
"2020-08-03 17:30:00",16638,14178.660018169801,640
"2020-08-03 17:40:00",16796,14161.818281301616,633
"2020-08-03 17:50:00",16947,14145.321110009909,718
"2020-08-03 18:00:00",17049,14129.680486730533,674
"2020-08-03 18:10:00",17127,14114.65568907609,664
"2020-08-03 18:20:00",17172,14099.185559134454,534
"2020-08-03 18:30:00",17169,14083.102095033586,391
"2020-08-03 18:40:00",17307,14067.4203556877,418
"2020-08-03 18:50:00",17395,14052.243530448188,399
"2020-08-03 19:00:00",17458,14037.010736703007,399
"2020-08-03 19:10:00",17392,14020.963550269793,425
"2020-08-03 19:20:00",17495,14005.732277557536,515
"2020-08-03 19:30:00",17498,13989.831179110228,546
"2020-08-03 19:40:00",17432,13973.36954217597,597
"2020-08-03 19:50:00",17464,13957.49452152846,595
"2020-08-03 20:00:00",17436,13941.935290716876,565
"2020-08-03 20:10:00",17299,13925.866307400063,598
"2020-08-03 20:20:00",17330,13910.80864579892,617
"2020-08-03 20:30:00",17272,13896.342975718533,643
"2020-08-03 20:40:00",17096,13881.687121462392,630
"2020-08-03 20:50:00",17010,13867.089341757513,630
"2020-08-03 21:00:00",16901,13853.250894725246,628
"2020-08-03 21:10:00",16677,13840.455132969933,617
"2020-08-03 21:20:00",16573,13828.356437892298,646
"2020-08-03 21:30:00",16395,13815.574041955726,664
"2020-08-03 21:40:00",16120,13803.297840270889,618
"2020-08-03 21:50:00",15940,13790.910472414926,615
"2020-08-03 22:00:00",15732,13778.864683129605,593
"2020-08-03 22:10:00",15487,13765.116190397528,588
"2020-08-03 22:20:00",15204,13750.556718698377,604
"2020-08-03 22:30:00",15129,13738.43439599163,626
"2020-08-03 22:40:00",14894,13726.367608192928,611
"2020-08-03 22:50:00",14757,13714.431119920711,598
"2020-08-03 23:00:00",14658,13703.64254349741,586
"2020-08-03 23:10:00",14597,13693.00754322211,588
"2020-08-03 23:20:00",14532,13683.239779484637,576
"2020-08-03 23:30:00",14439,13673.76258121352,644
"2020-08-03 23:40:00",14306,13664.502167988105,626
"2020-08-03 23:50:00",14244,13656.083498513375,602
"2020-08-04 00:00:00",14179,13648.239517949562,526
"2020-08-04 00:10:00",14111,13641.307372536061,501
"2020-08-04 00:20:00",14075,13634.857408325068,486
"2020-08-04 00:30:00",14040,13628.883603127404,512
"2020-08-04 00:40:00",13961,13622.774102521746,540
"2020-08-04 00:50:00",13889,13616.930128840433,549
"2020-08-04 01:00:00",13936,13611.606747604887,475
"2020-08-04 01:10:00",13804,13606.292120911792,342
"2020-08-04 01:20:00",13856,13601.681615460848,353
"2020-08-04 01:30:00",13808,13597.472896707408,384
"2020-08-04 01:40:00",13632,13592.362542671508,377
"2020-08-04 01:50:00",13684,13588.313842087873,422
"2020-08-04 02:00:00",13690,13584.241149102516,407
"2020-08-04 02:10:00",13561,13580.18405186653,404
"2020-08-04 02:20:00",13439,13576.172200198213,396
"2020-08-04 02:30:00",13429,13573.119287523396,419
"2020-08-04 02:40:00",13303,13570.474644862898,446
"2020-08-04 02:50:00",13198,13568.016187644527,453
"2020-08-04 03:00:00",13047,13565.655572073556,350
"2020-08-04 03:10:00",12765,13562.180376610504,365
"2020-08-04 03:20:00",12596,13558.759559795175,404
"2020-08-04 03:30:00",12426,13555.292767866971,472
"2020-08-04 03:40:00",12261,13552.04018004625,492
"2020-08-04 03:50:00",12107,13549.220019821603,533
"2020-08-04 04:00:00",11948,13546.698291763021,524
"2020-08-04 04:10:00",11732,13544.05832232133,531
"2020-08-04 04:20:00",11509,13541.598096299967,536
"2020-08-04 04:30:00",11390,13539.828432991962,535
"2020-08-04 04:40:00",11310,13538.330188029957,564
"2020-08-04 04:50:00",11179,13537.189957053191,562
"2020-08-04 05:00:00",11068,13536.902447417686,575
"2020-08-04 05:10:00",10851,13536.350374408104,614
"2020-08-04 05:20:00",10723,13536.062995540138,593
"2020-08-04 05:30:00",10522,13535.614084351944,613
"2020-08-04 05:40:00",10415,13535.219269628895,593
"2020-08-04 05:50:00",10310,13535.06739345887,587
"2020-08-04 06:00:00",10099,13534.440604008367,535
"2020-08-04 06:10:00",9928,13534.03339389935,528
"2020-08-04 06:20:00",9758,13533.566877271227,524
"2020-08-04 06:30:00",9741,13534.193040414053,450
"2020-08-04 06:40:00",9673,13534.930218312964,452
"2020-08-04 06:50:00",9682,13536.442145688803,447
"2020-08-04 07:00:00",9654,13538.14884098668,436
"2020-08-04 07:10:00",9634,13540.100319348092,198
"2020-08-04 07:20:00",9595,13542.251342087879,200
"2020-08-04 07:30:00",9546,13544.760943178066,182
"2020-08-04 07:40:00",9595,13547.506682909372,166
"2020-08-04 07:50:00",9606,13550.442930294023,171
"2020-08-04 08:00:00",9618,13553.359844730758,187
"2020-08-04 08:10:00",9596,13556.0078598172,188
"2020-08-04 08:20:00",9587,13558.18378344896,232
"2020-08-04 08:30:00",9613,13560.058363616343,194
"2020-08-04 08:40:00",9783,13562.861902598836,200
"2020-08-04 08:50:00",9800,13565.277048232574,163
"2020-08-04 09:00:00",9843,13567.473956612706,173
"2020-08-04 09:10:00",9924,13569.868819513267,197
"2020-08-04 09:20:00",10046,13572.604558969273,202
"2020-08-04 09:30:00",10104,13575.275492787136,199
"2020-08-04 09:40:00",10196,13578.202641504238,211
"2020-08-04 09:50:00",10232,13580.380574826559,205
"2020-08-04 10:00:00",10168,13581.888482821274,202
"2020-08-04 10:10:00",10286,13583.649790771939,191
"2020-08-04 10:20:00",10387,13585.749710934917,222
"2020-08-04 10:30:00",10503,13587.359046360534,215
"2020-08-04 10:40:00",10512,13588.312734005065,192
"2020-08-04 10:50:00",10708,13589.856169474726,182
"2020-08-04 11:00:00",10849,13591.715078185223,167
"2020-08-04 11:10:00",10982,13593.555775795616,160
"2020-08-04 11:20:00",11119,13595.295527750248,159
"2020-08-04 11:30:00",11357,13597.30810208127,159
"2020-08-04 11:40:00",11487,13598.771232518448,156
"2020-08-04 11:50:00",11645,13599.621324743972,143
"2020-08-04 12:00:00",11800,13599.907478526597,150
"2020-08-04 12:10:00",11997,13599.866768527698,149
"2020-08-04 12:20:00",12118,13599.352308391148,143
"2020-08-04 12:30:00",12361,13599.126527915429,136
"2020-08-04 12:40:00",12587,13598.420472690232,142
"2020-08-04 12:50:00",12783,13597.703295341924,142
"2020-08-04 13:00:00",12988,13596.742498072901,162
"2020-08-04 13:10:00",13180,13595.93037661051,170
"2020-08-04 13:20:00",13442,13595.379728278827,184
"2020-08-04 13:30:00",13633,13594.343478141176,200
"2020-08-04 13:40:00",13786,13592.310462779433,219
"2020-08-04 13:50:00",13982,13590.604228609187,192
"2020-08-04 14:00:00",14197,13588.998472084575,278
"2020-08-04 14:10:00",14369,13587.601090188307,286
"2020-08-04 14:20:00",14545,13586.316835976217,303
"2020-08-04 14:30:00",14662,13584.804261645197,315
"2020-08-04 14:40:00",14924,13584.058143376284,331
"2020-08-04 14:50:00",14957,13581.75681367691,328
"2020-08-04 15:00:00",15070,13579.02167988107,305
"2020-08-04 15:10:00",15124,13576.158627904417,312
"2020-08-04 15:20:00",15286,13573.326127353816,243
"2020-08-04 15:30:00",15316,13570.030200418456,246
"2020-08-04 15:40:00",15418,13566.648008203943,268
"2020-08-04 15:50:00",15501,13562.947472745294,274
"2020-08-04 16:00:00",15532,13558.980247219471,286
"2020-08-04 16:10:00",15563,13555.078859707082,275
"2020-08-04 16:20:00",15626,13551.981768252397,296
"2020-08-04 16:30:00",15670,13548.376830745514,274
"2020-08-04 16:40:00",15809,13544.288239180707,257
"2020-08-04 16:50:00",16010,13540.502271225636,251
"2020-08-04 17:00:00",16109,13536.264831791652,248
"2020-08-04 17:10:00",16150,13531.99325514811,289
"2020-08-04 17:20:00",16236,13527.535926660057,288
"2020-08-04 17:30:00",16348,13522.807262416032,292
"2020-08-04 17:40:00",16402,13517.259993392794,277
"2020-08-04 17:50:00",16568,13511.755368351502,271
"2020-08-04 18:00:00",16579,13505.46409398744,258
"2020-08-04 18:10:00",16593,13498.721134786912,257
"2020-08-04 18:20:00",16605,13491.732779980175,240
"2020-08-04 18:30:00",16712,13485.472717762359,271
"2020-08-04 18:40:00",16752,13478.43325349631,272
"2020-08-04 18:50:00",16920,13471.89160059465,276
"2020-08-04 19:00:00",17023,13465.449730205923,278
"2020-08-04 19:10:00",16958,13458.906618213854,350
"2020-08-04 19:20:00",17006,13452.046064585396,365
"2020-08-04 19:30:00",16953,13444.748100429468,370
"2020-08-04 19:40:00",16900,13437.584186763574,380
"2020-08-04 19:50:00",16866,13430.013049223653,366
"2020-08-04 20:00:00",16855,13422.584028466026,378
"2020-08-04 20:10:00",16773,13415.535692654992,352
"2020-08-04 20:20:00",16660,13407.571295837462,362
"2020-08-04 20:30:00",16607,13399.744081048344,366
"2020-08-04 20:40:00",16471,13392.235815163529,402
"2020-08-04 20:50:00",16412,13385.03993227618,445
"2020-08-04 21:00:00",16333,13378.101386135888,471
"2020-08-04 21:10:00",16076,13371.005285761477,471
"2020-08-04 21:20:00",15949,13363.996531219029,517
"2020-08-04 21:30:00",15799,13357.298920823698,535
"2020-08-04 21:40:00",15540,13350.852659398743,487
"2020-08-04 21:50:00",15377,13344.773042616449,498
